movieId,imdbId,tmdbId
25830,28249,31548.0
25831,28356,54569.0
25832,28505,38721.0
25833,28683,43874.0
25834,28691,16515.0
25835,28773,27973.0
25837,28804,20642.0
25839,29322,37650.0
25840,29442,43867.0
25841,29604,43864.0
25842,29682,23101.0
25846,30044,46688.0
25850,30241,16274.0
25851,30744,99318.0
25852,31359,55207.0
25854,31491,31868.0
25855,31867,37698.0
25856,32145,3084.0
25858,32156,46069.0
25859,32181,43806.0
25860,32273,55604.0
25861,32285,26635.0
25865,32701,17801.0
25866,33028,26201.0
25868,33373,29884.0
25869,33654,45978.0
25870,33712,38914.0
25872,33766,33112.0
25874,33945,28789.0
25875,34274,43799.0
25878,34428,18790.0
25879,34449,37036.0
25881,34778,43522.0
25886,35238,22387.0
25887,35415,27655.0
25888,35608,23051.0
25890,35959,43306.0
25891,35979,18727.0
25893,36152,41355.0
25894,36174,47352.0
25898,36506,41391.0
25899,36723,21622.0
25900,36733,28436.0
25901,36910,22638.0
25902,36914,51144.0
25903,37055,35006.0
25904,37075,21451.0
25905,37077,42879.0
25906,37094,43307.0
25908,37166,18229.0
25911,37469,17136.0
25912,37671,43494.0
25913,37820,30348.0
25914,37824,9797.0
25915,38107,45219.0
25916,38160,18771.0
25918,38190,30177.0
25920,38369,16090.0
25921,38455,44041.0
25922,38461,25502.0
25923,38574,14320.0
25924,38622,26701.0
25926,38913,43469.0
25927,38991,20246.0
25929,39661,19169.0
25930,39677,43461.0
25931,39776,31980.0
25932,39926,27448.0
25934,40064,29244.0
25936,40142,43452.0
25937,40308,29380.0
25938,40369,37347.0
25940,40525,3766.0
25941,40536,946.0
25942,40550,70447.0
25943,40636,20482.0
25944,40694,35032.0
25945,40872,44190.0
25946,40876,41609.0
25947,40919,33115.0
25948,40978,20638.0
25950,41158,29885.0
25951,41507,25698.0
25952,41587,45578.0
25954,41719,4558.0
25959,42200,25209.0
25960,42436,15390.0
25961,42531,17409.0
25962,42646,43388.0
25963,42804,800.0
25964,42958,32690.0
25965,43012,43390.0
25966,43511,41464.0
25971,44486,43358.0
25972,44502,24003.0
25974,45053,28431.0
25975,45112,43364.0
25976,45177,30801.0
25977,45469,3023.0
25980,45935,43349.0
25986,46766,11402.0
25987,46851,35861.0
25989,46998,45213.0
25990,47123,20127.0
25991,47191,24518.0
25993,47203,13457.0
25994,47443,23620.0
25995,47444,31372.0
25996,47522,3111.0
25998,47580,41503.0
25999,47677,28696.0
26001,48216,17640.0
26002,48393,44026.0
26003,48434,803.0
26005,48579,31374.0
26007,48752,36439.0
26008,48954,46007.0
26009,49012,33319.0
26010,49055,28100.0
26012,49710,31378.0
26013,49782,19742.0
26019,50393,29347.0
26021,50556,15697.0
26025,51003,18776.0
26026,51128,29071.0
26027,51221,54541.0
26034,51845,56156.0
26038,52278,43137.0
26043,52365,42661.0
26047,52929,58997.0
26048,53115,34528.0
26049,53121,31427.0
26051,53131,27029.0
26052,53168,690.0
26055,53390,46918.0
26056,53462,43111.0
26058,54020,52745.0
26059,54144,36872.0
26062,54353,43047.0
26064,54460,31589.0
26067,54795,18449.0
26068,54890,50474.0
26072,55205,750.0
26073,55233,34530.0
26074,55278,33710.0
26076,55505,64568.0
26078,55728,17185.0
26079,55892,109667.0
26080,55946,31287.0
26082,56058,14537.0
26083,56194,16103.0
26084,56262,13671.0
26085,56264,11085.0
26090,56512,24188.0
26093,56700,28367.0
26094,56736,21135.0
26095,56905,52705.0
26096,56907,3010.0
26098,57181,31383.0
26100,57263,39495.0
26101,57298,15263.0
26104,57334,751.0
26106,57360,42798.0
26107,57426,4025.0
26109,57591,25253.0
26110,57809,37684.0
26111,57877,15421.0
26112,57879,166607.0
26113,57883,37315.0
26116,58213,10299.0
26117,58262,24229.0
26119,58390,26031.0
26122,58430,3763.0
26123,58529,17696.0
26124,58530,7348.0
26125,58606,28504.0
26128,58743,23574.0
26130,58926,17091.0
26131,58946,17295.0
26133,59026,13187.0
26134,59127,17102.0
26136,59250,23194.0
26137,59263,16850.0
26138,59274,24395.0
26139,59309,37921.0
26140,59311,59802.0
26141,59410,16303.0
26142,59418,29715.0
26144,59549,36583.0
26146,59653,60555.0
26147,59798,42731.0
26148,59825,3482.0
26150,60107,895.0
26151,60138,20108.0
26152,60153,2661.0
26153,60472,20379.0
26155,60588,29710.0
26156,60635,104237.0
26157,60666,22293.0
26158,60802,789.0
26159,61101,45706.0
26160,61369,11047.0
26163,61589,135.0
26164,61643,33257.0
26167,61814,66043.0
26169,61882,17905.0
26170,61955,4191.0
26171,62136,10227.0
26172,62138,26039.0
26174,62262,42701.0
26175,62301,42702.0
26176,62374,41212.0
26177,62380,26204.0
26178,62407,5767.0
26181,62472,27277.0
26183,62687,9929.0
26184,62759,20873.0
26185,62909,29778.0
26187,63049,18193.0
26188,63050,22176.0
26189,63115,42623.0
26191,63426,42634.0
26195,63665,50789.0
26197,63794,29266.0
26198,63829,27983.0
26199,64002,5638.0
26203,64177,14801.0
26204,64208,49397.0
26205,64382,42607.0
26206,64519,40430.0
26207,64573,38096.0
26208,64612,48831.0
26209,64622,24152.0
26210,64638,1846.0
26211,64694,21323.0
26213,64886,5928.0
26215,65241,105627.0
26219,65492,26525.0
26220,65555,31672.0
26222,65649,33205.0
26225,65772,2860.0
26226,65836,42589.0
26228,65955,31304.0
26229,65963,64828.0
26230,66181,38222.0
26231,66214,26606.0
26232,66289,36404.0
26235,66530,42528.0
26236,66565,20848.0
26237,66601,2998.0
26240,66819,31906.0
26241,66993,31767.0
26242,67023,839.0
26245,67144,36194.0
26246,67277,16328.0
26247,67333,42500.0
26248,67341,16154.0
26249,67355,9394.0
26251,67439,74689.0
26252,67482,36850.0
26253,67483,38646.0
26256,67809,18287.0
26257,67810,5822.0
26258,67866,13041.0
26259,67919,40732.0
26265,68503,18250.0
26266,68505,33020.0
26268,68655,12089.0
26269,68815,41471.0
26270,68816,17810.0
26271,68828,23148.0
26277,69282,87417.0
26280,69400,11378.0
26282,69747,760.0
26283,69865,27331.0
26285,69945,1410.0
26288,70003,86889.0
26289,70030,31943.0
26291,70115,56764.0
26294,70215,9474.0
26295,70222,27084.0
26297,70300,31596.0
26299,70531,59189.0
26301,70640,38714.0
26302,70643,31587.0
26303,70698,22307.0
26304,70726,62330.0
26306,70791,28498.0
26307,70800,21964.0
26308,70842,21035.0
26309,70895,25473.0
26313,71269,32044.0
26314,71282,62761.0
26315,71358,30702.0
26316,71431,25627.0
26317,71464,24402.0
26318,71487,5558.0
26320,71508,3043.0
26321,71544,36665.0
26322,71571,16246.0
26323,71583,27977.0
26324,71598,42448.0
26325,71604,42449.0
26326,71615,8327.0
26327,71762,37627.0
26333,72267,32940.0
26334,72274,31656.0
26336,72608,29859.0
26338,72826,5618.0
26339,72895,19174.0
26340,72901,9385.0
26341,72933,28209.0
26342,72973,1835.0
26343,73008,70259.0
26344,73018,10711.0
26345,73075,19740.0
26346,73114,1829.0
26347,73179,43430.0
26349,73453,32042.0
26350,73580,9652.0
26356,73768,5725.0
26359,74084,3870.0
26360,74152,1660.0
26362,74447,133008.0
26364,74553,6476.0
26365,74559,10640.0
26366,74605,33324.0
26368,74870,48205.0
26369,74883,46978.0
26370,74896,26842.0
26371,74906,42252.0
26372,75119,73100.0
26375,75223,11558.0
26377,75376,5651.0
26378,75462,43751.0
26379,75520,2413.0
26380,75617,14336.0
26383,75931,18775.0
26386,76141,12535.0
26387,76155,1421.0
26388,76161,62847.0
26391,76451,12637.0
26392,76574,54140.0
26393,76740,38985.0
26394,76843,61280.0
26395,77147,16378.0
26398,77294,11935.0
26399,77559,13481.0
26400,77598,24998.0
26404,77728,156235.0
26409,78062,98851.0
26410,78077,29107.0
26411,78084,45691.0
26413,78252,11537.0
26414,78481,45695.0
26416,78850,42165.0
26417,78907,33701.0
26418,78913,38438.0
26422,79261,10654.0
26424,79322,25264.0
26425,79336,19827.0
26429,79489,18966.0
26430,79495,30636.0
26431,79672,33665.0
26432,79770,45169.0
26433,79815,15717.0
26435,79948,54663.0
26448,82892,47542.0
26459,84637,23615.0
26462,85210,13633.0
26463,85218,14087.0
26464,85255,6341.0
26465,85387,27679.0
26467,85404,7012.0
26468,85412,20545.0
26470,85450,23096.0
26471,85474,15251.0
26472,85482,17435.0
26475,85838,78177.0
26476,85933,11948.0
26479,86112,15716.0
26481,86153,32689.0
26483,86203,21356.0
26484,86213,42115.0
26485,86216,232.0
26487,86355,30707.0
26488,86356,12633.0
26490,86379,19258.0
26491,86450,22998.0
26492,86491,15301.0
26493,86543,29140.0
26494,86589,28054.0
26495,86618,11609.0
26496,86655,9041.0
26497,86904,31939.0
26498,86994,63418.0
26501,87054,42086.0
26504,87065,48677.0
26505,87072,30278.0
26509,87197,19596.0
26512,87414,19621.0
26513,87451,10179.0
26514,87482,47874.0
26520,87821,27102.0
26521,87968,47359.0
26523,88117,27414.0
26524,88275,33138.0
26527,88461,8221.0
26529,88748,8868.0
26530,88771,29903.0
26538,88960,41243.0
26539,89006,12615.0
26540,89013,14029.0
26544,89264,40929.0
26546,89371,67342.0
26547,89374,9056.0
26550,89603,27064.0
26553,89793,62429.0
26554,89869,10176.0
26555,90056,9080.0
26558,90094,18502.0
26559,90130,31600.0
26560,90215,41205.0
26561,90270,30069.0
26562,90319,16082.0
26564,90557,14670.0
26565,90667,9318.0
26566,90713,30653.0
26567,90856,26555.0
26569,90915,47340.0
26571,91060,10570.0
26574,91113,42021.0
26577,91642,65326.0
26578,91670,24657.0
26581,91943,41480.0
26582,91981,36677.0
26585,92263,11471.0
26587,92337,
26589,93015,21733.0
26593,93171,22572.0
26599,93412,4043.0
26602,93668,2172.0
26603,93777,8852.0
26606,93978,30421.0
26608,94056,60631.0
26611,94315,49815.0
26612,94357,18305.0
26613,94681,92663.0
26615,94834,26369.0
26616,94888,11513.0
26617,94897,40844.0
26622,95050,49314.0
26628,95389,41959.0
26629,95444,16296.0
26630,95655,13192.0
26631,95715,18917.0
26638,95904,48309.0
26643,96218,41967.0
26644,96288,47795.0
26645,96386,4271.0
26662,97814,16859.0
26663,97904,38695.0
26675,98967,26936.0
26676,99018,25943.0
26677,99143,71373.0
26680,99329,9768.0
26681,99426,11909.0
26682,99460,60778.0
26684,99611,27274.0
26686,99654,10485.0
26688,99739,9569.0
26689,99747,22189.0
26690,99816,71805.0
26691,99818,7975.0
26694,99902,41821.0
26695,99951,21344.0
26696,100029,9399.0
26698,100224,31597.0
26699,100234,30017.0
26700,100280,11131.0
26702,100469,21168.0
26703,100491,59058.0
26704,100685,1662.0
26707,100747,6444.0
26710,100911,31923.0
26712,101254,20562.0
26713,101258,18311.0
26714,101268,48448.0
26717,101420,1483.0
26719,101531,28553.0
26720,101597,58648.0
26726,101786,25330.0
26728,101984,22423.0
26729,102015,4539.0
26731,102048,22828.0
26732,102164,12776.0
26734,102220,31696.0
26736,102293,17467.0
26737,102307,36351.0
26738,102313,47252.0
26741,102395,34376.0
26744,102590,39233.0
26745,102609,6463.0
26746,102614,14362.0
26749,102722,5048.0
26750,102744,9588.0
26751,102817,41792.0
26752,102913,25674.0
26755,102984,21338.0
26756,102993,123778.0
26757,103010,94666.0
26758,103110,41804.0
26760,103262,23438.0
26762,103634,97044.0
26764,103923,13995.0
26765,103950,11198.0
26770,104107,19143.0
26774,104511,27381.0
26775,104567,45145.0
26776,104652,11621.0
26777,104663,47714.0
26778,104670,19087.0
26782,104802,40082.0
26784,105001,36288.0
26788,105197,38143.0
26791,105391,31962.0
26792,105402,22590.0
26793,105602,41777.0
26796,105682,48150.0
26797,105764,41778.0
26801,105859,40213.0
26802,105888,83761.0
26803,105916,34683.0
26809,106335,5051.0
26812,106356,27678.0
26813,106504,83599.0
26818,106937,17811.0
26819,106950,12088.0
26822,107157,96712.0
26828,107612,19371.0
26831,107685,41661.0
26834,107819,35610.0
26838,108170,12664.0
26840,108188,7500.0
26841,108207,20339.0
26842,108281,11143.0
26843,108334,5187.0
26850,109020,32764.0
26851,109412,26877.0
26858,109791,8983.0
26861,109838,17796.0
26865,110200,17809.0
26870,110442,11067.0
26871,110612,10486.0
26873,110832,58416.0
26875,110917,19223.0
26886,111835,18674.0
26889,112527,57221.0
26898,113194,26830.0
26901,113617,30718.0
26903,113824,37797.0
26908,114099,37062.0
26914,114728,21846.0
26915,114733,16233.0
26925,115819,13063.0
26933,116298,63054.0
26938,116736,16003.0
26939,116752,8214.0
26940,116835,30330.0
26941,116860,29927.0
26947,117407,2061.0
26949,117540,148478.0
26965,118760,16992.0
26966,118768,9956.0
26970,119092,26124.0
26974,119237,18415.0
26975,119249,17629.0
26976,119278,116008.0
26981,119642,26103.0
26982,119657,44641.0
26985,119794,8765.0
26989,119879,9845.0
26991,119926,36221.0
26994,120018,64559.0
26996,120051,28123.0
26998,120126,35638.0
27003,120604,5470.0
27004,120695,10213.0
27005,120714,19846.0
27006,120801,50008.0
27016,123034,44625.0
27018,123092,36282.0
27020,123865,14533.0
27022,124901,9812.0
27027,125507,41992.0
27031,127354,88421.0
27032,127357,8697.0
27033,127392,22140.0
27040,131566,21039.0
27044,133643,19850.0
27050,135790,344.0
27067,144550,14439.0
27073,145547,13428.0
27087,154683,50173.0
27094,156587,45935.0
27095,156610,47060.0
27096,156849,84002.0
27109,158714,2487.0
27112,159485,38821.0
27124,161292,17985.0
27134,164961,9597.0
27135,165196,21644.0
27136,165303,45758.0
27147,167752,49745.0
27152,168123,62825.0
27156,169858,18491.0
27158,170517,175739.0
27162,172543,13777.0
27163,172684,11854.0
27164,173771,87489.0
27166,174330,33491.0
27170,175526,12619.0
27171,175536,39927.0
27172,175790,24272.0
27178,177858,3716.0
27180,178145,11944.0
27186,181627,21348.0
27189,181960,15319.0
27192,183678,9011.0
27193,183869,2332.0
27198,185584,20882.0
27212,191996,18394.0
27215,193741,35735.0
27216,195855,38203.0
27217,195909,19362.0
27221,197213,31161.0
27223,197569,65296.0
27238,202381,10482.0
27239,202711,107942.0
27246,206036,28031.0
27255,209463,43423.0
27261,211387,12480.0
27263,212132,13439.0
27266,212712,844.0
27268,212830,29512.0
27271,213682,20617.0
27276,216165,2463.0
27292,221069,32166.0
27297,222293,38987.0
27298,222368,9439.0
27302,225535,52666.0
27304,226872,71138.0
27305,226874,39872.0
27306,230025,53048.0
27309,231971,20160.0
27315,234837,11599.0
27316,235154,33253.0
27317,235198,11075.0
27326,238936,15917.0
27327,239641,10706.0
27328,239655,36246.0
27329,239894,17208.0
27334,240912,62529.0
27338,242527,467.0
27343,243554,73952.0
27344,243558,19738.0
27347,243931,26014.0
27348,244092,45418.0
27351,244870,11366.0
27357,246692,10751.0
27362,248126,10757.0
27365,248928,55256.0
27366,249241,23160.0
27368,250223,2899.0
27369,250440,44756.0
27370,250491,18088.0
27372,250798,31010.0
27373,250934,20536.0
27376,251447,3577.0
27391,257850,19448.0
27392,258100,14923.0
27397,260991,2440.0
27402,264508,10836.0
27408,265651,10955.0
27416,269389,10978.0
27420,270688,81540.0
27423,271383,40096.0
27426,271946,11847.0
27431,273069,52999.0
27432,273108,41714.0
27434,273517,11056.0
27436,273822,27967.0
27441,275230,919.0
27447,276515,55852.0
27450,276830,10046.0
27455,279112,36243.0
27456,280105,45538.0
27461,280969,16077.0
27469,283283,11553.0
27472,283469,29832.0
27473,283877,10726.0
27474,284066,57100.0
27478,284837,9298.0
27480,285005,13899.0
27482,285492,437.0
27485,285906,37712.0
27488,286152,14809.0
27491,286751,27324.0
27496,287425,33625.0
27497,287535,35583.0
27506,289229,35848.0
27509,289889,4592.0
27513,290661,9025.0
27515,291032,2111.0
27518,292490,14752.0
27523,293715,11178.0
27524,294594,10943.0
27528,295682,23305.0
27530,296696,21707.0
27537,298482,10981.0
27539,298504,10918.0
27544,299213,30839.0
27548,300902,4612.0
27549,301167,36222.0
27550,301235,33068.0
27555,302585,13984.0
27563,304262,16184.0
27564,304678,53244.0
27571,305999,14868.0
27573,306097,36353.0
27584,308152,11427.0
27587,308772,18072.0
27592,310775,4689.0
27595,311361,16209.0
27603,312773,8441.0
27604,312843,12720.0
27606,313724,21041.0
27608,314063,5552.0
27616,316768,8325.0
27618,318081,10077.0
27620,318725,31076.0
27624,319758,28730.0
27627,320193,26955.0
27631,321781,23986.0
27636,322545,4326.0
27639,322674,16132.0
27640,323332,36730.0
27641,323443,55496.0
27643,323551,20164.0
27644,323807,38970.0
27646,324013,32526.0
27647,324264,26491.0
27648,325123,15271.0
27657,327409,22076.0
27658,328077,16973.0
27660,328832,55931.0
27664,330099,12703.0
27671,330911,46814.0
27674,331811,9282.0
27685,334965,12540.0
27689,337103,60672.0
27692,337824,24241.0
27695,337930,11556.0
27699,338139,49007.0
27700,338309,11197.0
27704,338763,3177.0
27706,339291,11774.0
27711,341495,10855.0
27713,342150,16765.0
27716,342492,4972.0
27717,342520,54764.0
27719,342689,20162.0
27721,344510,2841.0
27722,345549,11606.0
27724,346293,2518.0
27727,347048,363.0
27728,347246,12140.0
27729,347304,4254.0
27731,347618,15370.0
27734,349260,16635.0
27735,349889,23520.0
27736,350193,1418.0
27738,351167,15990.0
27740,351299,11492.0
27741,351817,12496.0
27742,351887,17457.0
27743,352332,22618.0
27744,352343,29987.0
27746,353489,10361.0
27751,355987,36763.0
27752,356176,41070.0
27754,356614,14527.0
27758,359203,32276.0
27760,359692,14455.0
27764,362387,24092.0
27765,363143,20357.0
27768,363532,21200.0
27769,363579,40876.0
27772,364385,11838.0
27773,364569,670.0
27776,365190,25500.0
27778,365265,12583.0
27779,365514,21513.0
27781,365810,14190.0
27783,366137,49681.0
27784,366292,9694.0
27786,366527,12802.0
27787,366621,22537.0
27788,366627,9667.0
27790,366777,13373.0
27792,366996,37209.0
27793,367093,10304.0
27797,367859,40823.0
27798,367913,9666.0
27799,368259,13371.0
27800,368667,11049.0
27801,368909,9316.0
27802,369060,11647.0
27803,369702,1913.0
27805,370904,45693.0
27808,371246,2539.0
27811,371589,15177.0
27812,372279,14770.0
27815,372824,5528.0
27816,373283,10105.0
27820,373861,1114.0
27821,373926,179.0
27822,374102,83.0
27824,374184,32233.0
27826,374277,55177.0
27827,374339,14310.0
27828,374345,24860.0
27830,375104,24747.0
27831,375912,4836.0
27833,376890,18711.0
27834,376968,11190.0
27835,377031,37918.0
27837,377062,11866.0
27838,377091,12281.0
27839,377109,10320.0
27840,377744,16427.0
27841,377992,30973.0
27843,378284,12086.0
27846,379225,11420.0
27847,379296,57337.0
27850,379593,3396.0
27851,380366,1404.0
27856,381936,62276.0
27857,382330,464.0
27862,383475,59196.0
27864,384533,20912.0
27865,384819,5889.0
27866,385017,1126.0
27869,386064,11658.0
27871,386792,20544.0
27873,387412,11401.0
27874,388285,19423.0
27875,388367,31781.0
27876,388395,9483.0
27878,388789,1392.0
27879,388888,1843.0
27881,388973,33102.0
27882,389326,291.0
27884,390632,28105.0
27888,396271,51363.0
27891,396746,4896.0
27899,399877,8357.0
27904,405296,3509.0
27905,405821,11662.0
27909,409072,10103.0
27911,416825,33150.0
27912,418038,13372.0
27919,427228,21754.0
27922,500140,23319.0
30659,383534,41171.0
30695,316824,23592.0
30701,59012,986.0
30707,405159,70.0
30712,44954,31713.0
30721,56062,32041.0
30723,100873,55309.0
30742,52218,38724.0
30745,361668,12487.0
30747,377556,56616.0
30749,395169,205.0
30764,97810,150523.0
30767,157044,46761.0
30776,27387,43872.0
30783,58567,28055.0
30791,229440,12597.0
30793,367594,118.0
30798,219519,113213.0
30803,423866,1280.0
30808,41514,88288.0
30810,362270,421.0
30812,338751,2567.0
30816,293508,9833.0
30818,363473,6478.0
30820,361127,9692.0
30822,385267,1901.0
30825,290002,693.0
30846,364961,842.0
30848,369672,9953.0
30850,379889,11162.0
30854,119263,54291.0
30856,103935,57564.0
30861,37576,15401.0
30863,33723,14604.0
30867,416220,26275.0
30883,396592,15045.0
30890,345032,42420.0
30892,390123,1853.0
30894,375210,11804.0
30896,373416,19803.0
30898,365885,11354.0
30905,337585,41613.0
30942,45518,61049.0
30949,76104,41384.0
30952,52993,14677.0
30954,47264,61988.0
30970,95274,46021.0
30977,107824,40881.0
30981,90310,147747.0
30991,98112,64699.0
30994,81063,47876.0
30996,25410,43150.0
31000,92035,66600.0
31011,107233,75976.0
31026,98090,69234.0
31030,40458,43442.0
31032,319728,25033.0
31035,86429,21259.0
31038,90037,33766.0
31040,95036,220690.0
31042,20960,22301.0
31045,99342,21030.0
31047,84173,79008.0
31049,98042,120328.0
31053,279037,95466.0
31079,61856,18627.0
31083,104804,39472.0
31086,70246,34326.0
31090,329106,10630.0
31101,326208,18927.0
31104,73107,42257.0
31107,74901,59143.0
31109,45557,74122.0
31114,373024,25350.0
31116,34167,16442.0
31123,310203,7229.0
31133,286306,12576.0
31140,76348,42223.0
31148,330243,20719.0
31150,76929,16220.0
31152,60125,23832.0
31154,295303,54794.0
31156,43255,33475.0
31158,45468,33472.0
31160,41085,33477.0
31162,352520,10609.0
31165,286493,2091.0
31184,401233,11633.0
31188,66534,35031.0
31193,76363,13716.0
31195,66227,12127.0
31201,66265,11626.0
31221,357277,9947.0
31223,376105,6439.0
31225,393162,7214.0
31247,37323,43504.0
31251,87452,24749.0
31255,63121,17657.0
31260,29942,42390.0
31263,339806,26488.0
31267,354243,61477.0
31270,73705,27429.0
31284,75265,19610.0
31290,101412,27549.0
31297,26421,43892.0
31309,54248,8422.0
31337,32811,989.0
31340,35151,43779.0
31347,32338,34778.0
31349,34881,25970.0
31353,22153,44463.0
31359,416991,39504.0
31362,343095,14883.0
31364,353969,11423.0
31367,109402,10694.0
31374,47094,16410.0
31408,420206,342.0
31410,363163,613.0
31413,276617,273.0
31420,398712,8978.0
31422,368578,11637.0
31424,369226,12142.0
31427,382077,11096.0
31429,417415,22559.0
31431,357507,8968.0
31433,372532,6961.0
31435,417791,31165.0
31437,408664,2517.0
31445,362590,11413.0
31447,113737,24962.0
31467,65797,17978.0
31485,60862,22383.0
31487,33533,43801.0
31494,365020,41851.0
31502,79844,11343.0
31522,79095,661.0
31524,68278,10310.0
31528,31088,36851.0
31539,390336,27007.0
31545,54407,29259.0
31547,104706,53200.0
31549,67085,55624.0
31553,106761,2436.0
31555,95560,20196.0
31584,298131,6317.0
31588,43386,68822.0
31590,46451,27430.0
31594,51913,43141.0
31610,363290,34561.0
31613,379270,45174.0
31617,54847,16638.0
31619,119209,118075.0
31628,93502,42011.0
31636,252963,7454.0
31638,60414,70498.0
31647,294252,23132.0
31655,45911,37198.0
31658,347149,4935.0
31660,348121,8953.0
31664,184526,10951.0
31672,112800,42845.0
31682,402406,41569.0
31685,386588,8488.0
31687,407121,13682.0
31689,418753,12228.0
31692,327210,32588.0
31694,361411,57825.0
31696,360486,561.0
31698,362165,10214.0
31700,317132,17880.0
31702,424227,8340.0
31705,401248,6414.0
31724,284674,27202.0
31737,58997,1942.0
31747,99450,21433.0
31770,42788,19119.0
31785,388318,18279.0
31793,291213,10636.0
31804,403358,3040.0
31807,326835,18538.0
31847,34303,44875.0
31851,24601,43128.0
31854,21156,42641.0
31856,368314,39179.0
31867,331933,13498.0
31869,41838,29993.0
31878,373074,9470.0
31881,169222,36867.0
31889,400435,30698.0
31892,89695,12721.0
31894,331218,27042.0
31900,378906,37232.0
31903,288330,19765.0
31909,104139,37527.0
31921,75194,29578.0
31923,72281,2926.0
31930,60675,4710.0
31932,37691,26243.0
31934,31334,10568.0
31948,65513,52943.0
31950,50766,25103.0
31952,373981,5204.0
31954,424434,89065.0
31956,354356,4974.0
31960,203975,30331.0
31963,65651,258.0
31973,39417,8016.0
31975,67500,37601.0
31983,64169,4235.0
31991,23158,31532.0
31998,381682,34614.0
32002,363504,51177.0
32009,422093,16186.0
32011,257516,10012.0
32013,401488,65967.0
32017,395699,10022.0
32019,377471,4551.0
32022,424129,30856.0
32025,352994,26.0
32029,340163,2026.0
32031,358082,9928.0
32049,70292,29735.0
32056,106464,76264.0
32058,101590,15771.0
32060,17739,76804.0
32074,296711,82432.0
32076,60464,3115.0
32078,107027,6593.0
32084,104033,63115.0
32088,118912,76403.0
32109,89902,34093.0
32116,87835,38148.0
32120,106264,77041.0
32122,225100,167087.0
32124,350804,34196.0
32128,337879,15443.0
32139,58886,36815.0
32141,55370,111017.0
32149,78919,37598.0
32151,52933,40957.0
32153,107745,33539.0
32156,64417,41749.0
32158,54615,88930.0
32160,25919,31835.0
32162,48401,60966.0
32166,54345,85926.0
32170,382621,20511.0
32174,63035,22377.0
32179,51378,1093.0
32181,38477,45212.0
32196,98360,12622.0
32199,342636,25283.0
32203,68315,18047.0
32211,72285,15018.0
32213,377713,438.0
32234,76245,42222.0
32239,354668,11297.0
32243,345853,11196.0
32250,330904,33431.0
32261,37366,18770.0
32263,372594,37988.0
32280,21818,42837.0
32289,396652,13374.0
32291,378947,9688.0
32296,385307,10040.0
32298,372237,11638.0
32300,367631,540.0
32302,430289,77120.0
32314,374639,48463.0
32316,43972,45218.0
32318,307639,44540.0
32325,80157,21666.0
32329,78056,23916.0
32335,112609,32208.0
32342,399901,44634.0
32345,21622,84298.0
32347,26097,76499.0
32349,29608,43865.0
32352,112389,185441.0
32361,27459,93313.0
32369,42832,32078.0
32371,40202,26038.0
32375,60574,45694.0
32381,53645,43029.0
32383,62974,42622.0
32385,78405,27495.0
32387,60277,19884.0
32389,117394,47007.0
32392,292886,37748.0
32395,57295,52302.0
32419,107623,39327.0
32440,102095,22434.0
32442,109936,12778.0
32444,85297,42106.0
32452,206013,16198.0
32460,119472,158.0
32464,101588,1772.0
32469,48801,5996.0
32483,26955,36006.0
32485,63036,73604.0
32493,368711,16301.0
32497,113703,47002.0
32501,378428,14573.0
32509,57578,18774.0
32511,64451,44154.0
32515,96409,28448.0
32518,86308,38155.0
32520,55618,34282.0
32525,46022,27030.0
32551,19412,22595.0
32560,59346,19545.0
32562,382734,21131.0
32567,243991,47237.0
32582,424565,17592.0
32584,357110,17113.0
32587,401792,187.0
32589,388500,14177.0
32591,374583,11399.0
32593,386423,23638.0
32596,318649,7364.0
32598,332047,11431.0
32600,377059,
32602,365938,52796.0
32605,397103,45824.0
32617,91027,27271.0
32620,356999,51945.0
32625,64555,51104.0
32627,88001,16551.0
32632,70022,26332.0
32646,88855,24964.0
32649,76085,42229.0
32653,36431,45220.0
32655,261552,52663.0
32657,93488,49565.0
32659,274155,2029.0
32666,376717,44181.0
32668,337881,24619.0
32674,76211,70926.0
32677,43590,37214.0
32686,66849,26774.0
32689,84591,31944.0
32705,97195,62637.0
32707,106438,94794.0
32719,64866,42617.0
32721,58947,13524.0
32728,74806,19971.0
32735,71502,47406.0
32737,63991,49225.0
32741,61613,42691.0
32743,235712,9674.0
32770,386342,3875.0
32781,60491,14689.0
32783,67610,69321.0
32788,219288,31321.0
32792,58003,26638.0
32797,75165,37512.0
32799,22183,9653.0
32811,20475,42637.0
32825,88083,19673.0
32830,362389,14842.0
32834,40558,27883.0
32836,201631,41115.0
32840,84868,32085.0
32844,33238,43824.0
32853,66904,42611.0
32862,63821,39225.0
32864,57329,30204.0
32875,40497,4595.0
32882,33388,26182.0
32890,73424,42260.0
32892,56111,31442.0
32898,417,775.0
32902,331370,36971.0
32906,75404,50183.0
32914,319970,7342.0
32917,55805,45267.0
32928,374584,9636.0
32941,118020,48580.0
32943,100024,36843.0
32952,39768,18871.0
32954,77318,69069.0
32957,64975,45713.0
32966,102288,64167.0
32974,97694,185987.0
32988,388838,39851.0
33004,371724,7453.0
33019,405743,6183.0
33021,85496,8220.0
33036,72926,20187.0
33072,72962,43003.0
33081,345591,16250.0
33085,384806,10065.0
33090,277909,30863.0
33098,401504,31065.0
33110,36260,37992.0
33113,41088,32850.0
33119,43809,43379.0
33124,384369,9393.0
33126,79180,16972.0
33132,403537,13409.0
33134,360216,14287.0
33136,372334,24363.0
